filename,folder,style_core,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45
003ad8a37d2190bd944a8968fb0906e2.jpg,minimal,-0.18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
003b3e4579833df109d330773418fd65.jpg,minimal,-0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
003c831a9e84ee589d67c4d91786f525.jpg,minimal,-0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
003e4ee955f0a919440714bb6afefb94.jpg,minimal,-0.503,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0040ad3ac8fdb92067d063a93d9b8d3a.jpg,minimal,-0.426,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0040e5863c5e6197cd264509bc2fbb1c.jpg,minimal,-0.475,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
00416e3e6e860ba44984dec14c6d8d4e.jpg,minimal,-0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0042a243fa1782eb6479da8ae9a869ba.jpg,minimal,-0.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
0046079dc059ff3ca36d24d8e2bd7101.jpg,minimal,-0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00473602960c93da09d4a56c0600a07b.jpg,minimal,-0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0048f6c47de85cc4dc263912bd0ff6f5.jpg,minimal,-0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00048c3a2fb9c29340473c4cfc06424a.jpg,maximal,0.59,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0010ef2da53cd76ee26122a65f6e76ee.jpg,maximal,0.809,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0024bec9284de7d329da7be884ec74bd.jpg,maximal,0.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00291c7acf9ec38b6335f805ddb4beb9.jpg,maximal,0.659,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0036f906cb15e240f113184b5eed8c69.jpg,maximal,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
003ae3da258f7ba7267af5f159dd3502.jpg,maximal,0.682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0049efd51c5af1d0ef72144a2cf611dd.jpg,maximal,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
005cc3138d3afa7236bf4428af165766.jpg,maximal,0.742,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0
0067a38b32bcafdd211c3ad163a890dd.jpg,maximal,0.417,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,1,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
00b933607628caa0a0ec94dced43ffab.jpg,maximal,0.825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
00cecfb6228cb17cb26406f4eb4054c0.jpg,maximal,0.708,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
013997edc5cc9e5ffa382b8bdec8a0b5.jpg,maximal,0.737,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
013bbd7b768f5df6ed66f73a7a06e86f.jpg,maximal,0.569,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
014792b9a513d5d9ee8f450672387960.jpg,maximal,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0148c78ca02a960943a5ef272a089ab8.jpg,maximal,0.767,0,1,0,0,0,0,2,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016c33a10e1ac377742c9b0c808e15f4.jpg,maximal,0.623,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0173bec32ca3eced813d4e2fc0dcb675.jpg,maximal,0.72,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
019a1e05bd9bf4d9c18d12f631b9cfc1.jpg,maximal,0.533,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01adf1865fbc438970d76157944c7853.jpg,maximal,0.714,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,2,0,9,0,0,0,0,0,0,0,0,0,0
01b8b2a3022ee029fd54f1fc680d0fb8.jpg,maximal,0.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
01bbb84340ba3a040b3279651434360b.jpg,maximal,0.677,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
01cebaf93521ac573dcab6cdca06dd76.jpg,maximal,0.515,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
01d0eceba4fab93756795e1143a12173.jpg,maximal,0.481,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,1,1,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
01d61798804df95fc556651b25bcdcd0.jpg,maximal,0.72,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
01fb96ae8d10d9a1dd1ae083b58031b4.jpg,maximal,0.596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,2,9,2,3,0,0,0,0,0,0,0,0,0,0,0
01fcb32d81c340e24de107b3a60ec3cc.jpg,maximal,0.58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0
022a380b568cbb515f30933e984590c6.jpg,maximal,0.5,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0233cab939119b9f3684200287bb6073.jpg,maximal,0.779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
023f2eb91095b865fc204ad80c516b77.jpg,maximal,0.745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
024ad80ecd6b9434d5deacb76d80207d.jpg,maximal,0.757,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0
0266c5a97b98873303862929e880208c.jpg,maximal,0.632,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0267d35462b8ab0fddb7e71702cb8a71.jpg,maximal,0.44,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
0269be0620747ecd46cd060a240b81b0.jpg,maximal,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
02a87a827c887aa88b5bb86c9eeb2e59.jpg,maximal,0.737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
02aab1b589c20ec1f527b7269f7ad829.jpg,maximal,0.72,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,1,0,0,0
02abb35004257d0856ceb23a52650ec2.jpg,maximal,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
02db7436efa09fa288614a2aa785f41c.jpg,maximal,0.51,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02e0e61e9828870674129227de56e45c.jpg,maximal,0.41,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02e84e3556b3d27d00168c01cd67d6d8.jpg,maximal,0.682,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
02ee0cd3ef72f5e431ad7f9eec4adb40.jpg,maximal,0.584,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,2,9,1,0,10,0,0,0,0,0,0,0,0,0,0
0303901d3e99fffa9c4b242c3de41206.jpg,maximal,0.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0
031e08ee23c08daf7668146b924cb573.jpg,maximal,0.513,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
031fe9101742590e4ac0b2b23ff77d70.jpg,maximal,0.942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0334f908a07903182b764adae7e5a9d2.jpg,maximal,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
034a935252df17fa4e4e85f1974e001a.jpg,maximal,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0
035998885a8c7be42a72c9101ccdcc8b.jpg,maximal,0.592,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0364e3a8ea61de8fe9d4725f13d24c0c.jpg,maximal,0.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,1,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0
039ed9ff9bd57bf9717e798ff3598f7e.jpg,maximal,0.567,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,2,8,0,3,0,0,0,0,0,0,0,0,0,0,0
03a832041ef9b6872a576e7bd87badb0.jpg,maximal,0.494,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0
03afa1140600bc647dd82912cbd4ec95.jpg,maximal,0.55,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
